election_year,tweet_id,created_at,content,lang,username,display_name,user_location,followers,following,statuses,verified,retweet_count,like_count,reply_count,place_name,country,source
2021,1439718758633852930,2021-09-19T22:31:15.000Z,"@RightOnTerry1 @RobMcKichan @canmericanized After nine straight years of Liberal cuts to hospital funding in terms of real dollars factoring in inflation, the OHC says, Ontario now ranks near the bottom of all Canadian provinces, and of major developed countries,in terms of public resources devoted to health care.Wynne gov",en,Dgolka,DG,,23,72,727,False,0,0,1,,,x_api
2021,1439718746608840704,2021-09-19T22:31:12.000Z,"@kinsellawarren Very nice. I have a title for it ...

Drowning in Scandal: A Dogs' Life In The Liberal Party of Canada",en,ChessmanPatrick,AgedMetalhed68 🇨🇦,"Ontario, Canada",1117,1112,110654,False,0,2,0,,,x_api
2021,1439718718888624129,2021-09-19T22:31:05.000Z,"@_roddy_ @ML_Reaume @stephen_taylor Yeah this is just weird, confusing and childish. There will be an element that will think it is edgy or cool, but that will be a significant minority, at a time where Canada needs EVERY candidate to take as many voted away from Trudeau as possible.",en,FormerCFLfan,Just some guy 🇨🇦,"Regina, Saskatchewan",1601,630,100638,False,0,0,0,,,x_api
2021,1439718596637196289,2021-09-19T22:30:36.000Z,@Anne_MarieBrady NZ might paint itself as happily not involved but Canada on the other hand is feeling very left out and it may even swing the election result against Trudeau.,en,EvanMyers1959,Evan Myers (Ar.T),Northland(Aotearoa)New Zealand,378,532,36302,False,0,0,0,,,x_api
2021,1439718558737608708,2021-09-19T22:30:27.000Z,@Humanlty1o1 Trudeau is a commie and sold out Canada.,en,BillGoodall7,Bill Goodall,"Ontario, Canada ",5173,4954,27060,False,0,0,0,,,x_api
2021,1439718550944374787,2021-09-19T22:30:25.000Z,@KenMorr56405221 It's much bigger than Trudeau 2.0. Western Canada was designed to be a colony from Day 1. Voting CPC changes nothing. Why do you think AB is the whipping boy in every election? Because we're in a weak position and we're a great target.,en,mccahill_thomas,Thomas McCahill,,303,235,15187,False,0,0,0,,,x_api
2021,1439718523706621952,2021-09-19T22:30:19.000Z,"@trippytakes @Christos_Canada @CanadianPolling @338Canada @liberal_party @angusreidorg Whereas, a money supply that cannot be manipulated could result in less pain.",en,Tearoy24,Troy,Communist Canada,353,948,16653,False,0,0,1,,,x_api
2021,1439718513950687236,2021-09-19T22:30:17.000Z,@SeamusORegan @liberal_party The Prime Minister of Canada who campaigns in a varsity jacket. Speaks for itself.,en,AppsJoyce,joanne joyce,,594,212,24627,False,0,0,0,,,x_api
2021,1439718473194741765,2021-09-19T22:30:07.000Z,"@Lianebisaillon @DrP_MD @theJagmeetSingh @MaxineBernier @peoplespca What a shame. Trudeau thanks you in advance for your support. Good grief. I certainly hope the majority of Canadians have a better understanding of Canada's electoral system than you, and recognize what is truly at stake here and vote for O'Toole, to get rid of Trudeau for good.",en,AusraBorean,🇨🇦 I STAND WITH CANADIAN FARMERS🍁,,1047,143,117146,False,0,0,0,,,x_api
2021,1439718472246775812,2021-09-19T22:30:07.000Z,"Canada's Trudeau hammers rival over COVID-19 stance on last day of campaign. By Steve Scherer and Tyler Choi
MONTREAL/OAKVILLE, Ontario (Reuters) -Canadian Prime Minister Justin Trudeau, crisscrossing the country making a last pitch to voters before... https://t.co/In88rEWDWv https://t.co/HLYc0XRSh0",en,OurProgressive,ProgressivePower,"San Francisco, CA",36298,30809,85109,False,0,2,0,,,x_api
2021,1439718444308574210,2021-09-19T22:30:00.000Z,"Las encuestas indican que los liberales del primer ministro Justin Trudeau (@JustinTrudeau) tienen una ventaja.

https://t.co/nnL8fc1Vc0",es,PedroFerrizC,Pedro Ferriz de Con - Oficial,México ,88134,713,56971,False,11,50,0,,,x_api
2021,1439718312301187073,2021-09-19T22:29:28.000Z,@mferreriptbokaw In ontario  provincial  libral that's absolutely  https://t.co/LibIYBXlql is great.i am liberal  but I will vote for ford.liberal is  ( delduca) is disaster,en,HarunPa33846700,Harun Patel,,3,13,286,False,0,0,0,,,x_api
2021,1439718307968528387,2021-09-19T22:29:27.000Z,Canada's Trudeau hammers rival over COVID-19 stance on last day of campaign https://t.co/bp7FIxQY5X,en,RobertoFanjul3,Roberto Fanjul,"Gijón, London . LA.",209,168,17295,False,0,0,0,,,x_api
2021,1439718303086399491,2021-09-19T22:29:26.000Z,"@EssexPR Will be fascinating

What would it say about a nation that supports this...

CANADA
https://t.co/rjQ6qATxAb
Hunt you down

https://t.co/XvD52jWm2Y
She session

https://t.co/6FyP2ZQ46b Trudeau early years",en,adwallt,adwallt,,215,237,27637,False,0,0,0,,,x_api
2021,1439718298036449285,2021-09-19T22:29:25.000Z,@SeamusORegan @liberal_party Sad to see so many people who are clueless - support the party of inept deceitful corrupt individuals - wake up Canada before you regret it,en,outdoorsbound,fffl,,45,180,2900,False,0,0,0,,,x_api
2021,1439718241836752897,2021-09-19T22:29:12.000Z,https://t.co/Q6CBgN1bdM,zxx,jmopsk,Juan Ordonez,,1,11,23,False,0,0,0,,,x_api
2021,1439718196081152001,2021-09-19T22:29:01.000Z,"@trippytakes @Christos_Canada @CanadianPolling @338Canada @liberal_party @angusreidorg Agreed. As I said before, following large increases to money supply (inflation), deflation can be painful: https://t.co/2mdijsb8vW",en,Tearoy24,Troy,Communist Canada,353,948,16653,False,0,0,1,,,x_api
2021,1439718185071222790,2021-09-19T22:28:58.000Z,@Alberta_Rose63 @cafreeland @Joanne_NL @FureyAndrew @SeamusORegan @liberal_party Freeland is about 50 pounds heavier than that picture.,en,VeronicaRose70,Veronica Rose,"Manitoba, Canada",3238,3230,99844,False,0,0,1,,,x_api
2021,1439718149176414215,2021-09-19T22:28:50.000Z,"@Travisdhanraj @MaximeBernier @peoplespca In order to stop the plan to destroy Canada carried out by Trudeau, it will be necessary to sacrifice such as supporting the Conservative Party, if you love your country.",en,blason72,John Wycliffe,,9,139,2733,False,0,0,0,,,x_api
2021,1439718117874171905,2021-09-19T22:28:42.000Z,@danharris The irony is that its pennies of the benefit accrued by CCP🇨🇳. Canada has spent 5 billion under Trudeau. For International Aid. When I look at the countries that goes to I can't imagine that a good chunk of it doesn't end up in the PRC.,en,Alan_G_Smith_BC,Alan Smith,Vancouver BC Canada ,3439,4957,94355,False,1,1,0,,,x_api
2021,1439718084403777549,2021-09-19T22:28:34.000Z,@CandiceMalcolm @TrueNorthCentre Why would they include us. With the current Liberal government Canada has become a joke on the international stage.,en,mc_kenzie21,Frank McKenzie,Mitchell,109,36,1110,False,0,3,0,,,x_api
2021,1439718064652705792,2021-09-19T22:28:29.000Z,@laurenboebert Send it back to Canada. Liberal,en,johnlrzoncagma2,johnlrzonca@gmail.com,"Burlington, NJ",5,56,1642,False,0,0,0,,,x_api
2021,1439717728198168577,2021-09-19T22:27:09.000Z,"LIBERAL/TORY SAME OLD STORY ~ Reverse the 73% increase in military spending promised in Canada’s defence policy Strong, Secure, Engaged &amp; redirect funds towards true security needs including housing, education, healthcare, clean water and climate resilience. THIS TIME VOTE GREEN https://t.co/M8ELlpKLKB",en,allan_crawshaw,allan crawshaw,"Victoria, B.C.",4369,4647,564558,False,6,17,2,,,x_api
2021,1439717706710851585,2021-09-19T22:27:04.000Z,"@cafreeland @Joanne_NL @FureyAndrew @SeamusORegan @liberal_party Did you talk about how broke NFL is,cutting off NFL for drilling for off shore oil, while letting China drill our oil, as well as buying oil from Saudi Arabia. You have no shame ,destroying peoples livelihoods, while only coming back to Canada after decades away, your are elitist",en,VeronicaRose70,Veronica Rose,"Manitoba, Canada",3238,3230,99844,False,3,13,2,,,x_api
2021,1439717528020815873,2021-09-19T22:26:21.000Z,"@maryEcoy @TomPark1n i think what's happened gradually over time in canada is a good cop, bad cop mentality.  eg trudeau used that for a reason why he couldn't do much except hand out money. australia has a similar system and the pm there took control over the provinces. they've done very well.
more",en,Beatsie1,Beatsie1,,896,1545,184121,False,0,0,0,,,x_api
2021,1439717408873324548,2021-09-19T22:25:53.000Z,A handy list of swing ridings for Anything-But-Conservative voters. #Elxn44 https://t.co/KlZEN0JCRR,en,cultmtl,Cult MTL,"Montreal, Quebec",81879,2302,41729,False,1,0,0,,,x_api
2021,1439717378355613700,2021-09-19T22:25:46.000Z,"@MarcMillerVM 😂 the extremely Liberal Toronto Star can’t even give a full endorsement. 
This to me is actually not an endorsement AT ALL. 

“albeit very reluctantly — that the Liberals are the best alternative”",en,comeragewithme,MindOverChatter,"Ontario, Canada",9844,8305,84681,False,6,24,1,,,x_api
2021,1439717264534740999,2021-09-19T22:25:19.000Z,"@JustinTrudeau Stop corruption in #Canada, vote #Canadian PM Trudeau out, he has completely destroyed his father's legacy!!! Split votes to ensure Canadian politicians work for their money, keep them honest, accountable and responsible for their actions!!",en,HelloSunset1692,Wisdom in Buddhism,Earth,1846,2735,102691,False,2,2,0,,,x_api
2021,1439717230527143936,2021-09-19T22:25:11.000Z,"Report says China interfered to help Trudeau in the election.

""The Chinese government’s apparent attacks on the credibility of the Conservatives""

Canada must safeguard against foreign interference in future elections: expert | The Star https://t.co/ghPTS0qoPH",en,mrbinnion,M.R. Binnion,Retweets not endorsement,16299,13700,54050,False,1,8,1,,,x_api
2021,1439717194217230337,2021-09-19T22:25:02.000Z,"To all my #Canadian friends... This is all the knowledge that you need to make the decision to DUMP this Piece of 💩 #Trudeau....

https://t.co/CCgiZTuqCw",en,lastpatriotsusa,LastPatriotsUsa❌,,25013,27002,50371,False,1,3,0,,,x_api
2021,1439716974443982849,2021-09-19T22:24:10.000Z,@TPostMillennial Trudeau is a traitor to every Canadian that believes in their Charter of Rights and Freedoms! #TrudeauHasGotToGo,en,GentRitePassage,Common Sense,Global,497,3557,17597,False,0,0,0,,,x_api
2021,1439716921713233924,2021-09-19T22:23:57.000Z,"FUREY: If Trudeau pulls off a win, expect a bigger push to 'reset' Canada https://t.co/PuXOPLwnql",en,TheWindsorStar,The Windsor Star,,123640,13224,183446,False,2,3,6,,,x_api
2021,1439716913060274176,2021-09-19T22:23:55.000Z,@PierrePoilievre Trudeau has to go Ontario. Don’t vote Trudeau. The west will not.JT has to go while we still can save Canada. 😱😱😱,en,LadynRed832,ladynred832,canada,91,136,8754,False,0,0,0,,,x_api
2021,1439716833330933760,2021-09-19T22:23:36.000Z,"No overall majority, the Liberal Party reaching around 150 seats, and in so doing, becoming most seats, followed by the Conservative party, at the Canadian snap election 2021.",en,LarsBrovold,Lars Brovold,,128,546,3526,False,0,0,0,,,x_api
2021,1439716759423041539,2021-09-19T22:23:18.000Z,@CameronAhmad @MaryamMonsef @BillBlair @JustinTrudeau @liberal_party @NavdeepSBains @AlisonLesterLib @suzcowan Hard to believe that there are so many terrorist supporters in Canada! SMH 🤦‍♂️,en,dmwalker72,East Coaster!,"Nova Scotia, Canada",1076,1698,18670,False,0,1,0,,,x_api
2021,1439716690674262020,2021-09-19T22:23:02.000Z,@katrinaxdj sounds a lot like Justin Trudeau's type of citizens gross. We need canada back. #PurpleWave #PPC2021,en,SportsLegend87,....,,437,1020,15289,False,0,1,0,,,x_api
2021,1439716613343879168,2021-09-19T22:22:43.000Z,"Observations from the lovely Montreal as we work to bring the latest from the Liberal HQ tomorrow on ⁦@680CJOB⁩ starting at six; It’s hopping, my vaccine card gets weird looks as they’re looking for the dates showing 2 shots, Mtl patio wasps are less angry than Wpg wasps https://t.co/0GsYhpYt21",en,McNabbonCJOB,Lauren McNabb,Winnipeg,4907,1521,5013,False,1,37,3,,,x_api
2021,1439716574882004993,2021-09-19T22:22:34.000Z,@hinz_tamara Kind of blows up the Cons and NDP narrative that Trudeau is at fault for Saskatchewan's current case rate...,en,locomorro4,Mike 🇨🇦🇵🇸,,667,859,25889,False,0,0,0,,,x_api
2021,1439716510725861376,2021-09-19T22:22:19.000Z,"@MeaneyJim @erinotoole Ya lets all vote Trudeau put Canada into another 4 yrs of spending, full of lies, other countries hating us and stabing us in the back, chana loving idiot thats what Trudeau is, I hear thar idiots voice and I regurgitate",en,cjrmman,chris strain, SC Saskatchewan. Canada,117,252,4594,False,0,0,0,,,x_api
2021,1439716488924078080,2021-09-19T22:22:14.000Z,@liberal_party You did in Ontario with sky high price. Now you want yo do in First Nation?,en,BRatnarajah,Ratna,,2,67,525,False,0,0,0,,,x_api
2021,1439716470389313538,2021-09-19T22:22:09.000Z,"If Justin Trudeau wins this election, make no mistake he will punish conservatively minded person in this country. CPC, PPC supporters - he will marginalize and demean you. Canada will be done as a country where you can disagree with the ruling party. #cdnpoli #Elxn44",en,DisasterDude,Tango Mike 🇨🇦 ⚔,Canazuela,2601,2219,24169,False,1,15,3,,,x_api
2021,1439716415121117184,2021-09-19T22:21:56.000Z,https://t.co/1J1qH4anT4,zxx,srikanthkgkota1,S.K,,105,1676,10089,False,0,0,0,"Leicester, England",United Kingdom,x_api
2021,1439716400864526337,2021-09-19T22:21:53.000Z,"The election battleground will be the immigrant enclaves that got Trudeau elected last time 

""immigration reach is about vote-getting in immigrant enclaves, and simply another accelerated policy to redistribute Canada’s wealth.""

#cdnpoli #elxn44 

https://t.co/GJMzjanJP4 https://t.co/Si3x1BuK7f",en,BillTufts,Bill Tufts,Canada ,19394,7360,220464,False,15,17,4,,,x_api
2021,1439716358799888386,2021-09-19T22:21:43.000Z,@SaroffB Environmentalists including the former leader of the BC Greens ranked the Liberal Climate plan better. Many Greens were anti-vax and switched to PPC. https://t.co/MGe8eEbbDl,en,sqirlgirly,Kelly Miller🇨🇦🦫🫎🐻‍❄️🌾🐻🍁,"Regina, Saskatchewan",2471,3065,502348,False,0,0,1,,,x_api
2021,1439716197268873225,2021-09-19T22:21:04.000Z,"Stop corruption in #Canada, vote #Canadian PM Trudeau out, he has completely destroyed his father's legacy!!! Split votes to ensure Canadian politicians work for their money, keep them honest, accountable and responsible for their actions!!",en,HelloSunset1692,Wisdom in Buddhism,Earth,1846,2735,102691,False,0,0,1,,,x_api
2021,1439716002003103745,2021-09-19T22:20:18.000Z,"@BattingPraxis Where the hell have you been, living under a rock?  Trudeau is pushing carbon taxes.  His tax hikes by year are branded on every gas pump across Canada.
You don't even have a clue bud.",en,MaGetTheShotgun,🇨🇦 Day2Day SUSPECT,Canada,1696,2417,11488,False,0,0,0,,,x_api
2021,1439715994663067650,2021-09-19T22:20:16.000Z,@clairestiles @liberal_party Christy Clark poisoned the well for the Liberals there.  They need to figure out how to dissociate themselves from the BC Liberal brand.,en,meadoval4lyf,person,"Toronto, Ontario",305,827,23269,False,0,0,0,,,x_api
2021,1439715885208379393,2021-09-19T22:19:50.000Z,"I thought everything was great in N.L. Not trying to be funny at all, but how's that Liberal government working out for you? You want to point fingers at the prairies with this going on?
#LiberalHypocrisy 
#trudeaumustgo https://t.co/1BSGE6t5Er",en,JanCan82779717,janmac,,496,848,24191,False,0,0,1,,,x_api
2021,1439715819919863808,2021-09-19T22:19:34.000Z,"EDITORIAL: Trudeau must go – it’s time for O’Toole  | Toronto Sun

Great article!
We can’t afford for Trudeau to take us backwards on the world stage!
I’m tired of the divisive &amp; scolding rhetoric.
Vote Conservative! We need real leadership! https://t.co/1TIqW7Yzmq",en,PatP887,Pat P,"Alberta, Canada",1939,1156,64345,False,0,0,0,,,x_api
2021,1439715775456034816,2021-09-19T22:19:24.000Z,"@charlesadler @JustinTrudeau That Charles, is a ridiculous partisan take. Trudeau has been in charge throughout the pandemic. He botched procurement, border security, and over 6 years worked vigorously to divide Canada and Canadians. His vile campaign tactics only further divide and embolden a new alt right.",en,MtnSounder,Mark H,"British Columbia, Canada",885,1608,69781,False,0,0,0,,,x_api
2021,1439715722624593922,2021-09-19T22:19:11.000Z,@gotothebeach19 @retiredbeachguy @CailinasEirinn @jkenney @fordnation @celliottability Why don't you ask Kenney about all the millions he lost or refused by the feds. Half a billion dollars from Trudeau in two year for Alberta oil/gas/infrastructure/jobs/health/education over and above the other provinces a credible reason to vote Liberal.,en,THudson59618056,THudson,Alberta,1045,374,52470,False,0,1,0,,,x_api
2021,1439715619100938240,2021-09-19T22:18:46.000Z,Toronto Star Endorsement For Justin Trudeau. Appui Du Toronto Star Pour Justin Trudeau https://t.co/126098xziO,fr,YeeRomy,Romy Yee,,1,53,569,False,0,0,0,,,x_api
2021,1439715594794844163,2021-09-19T22:18:41.000Z,"@Lafaile @brianlilley @JustinTrudeau USA, UK, and the AUS. I don’t need to insult you. Canada is no longer relevant on the international stage. It is directly related to Trudeau. He is viewed as a joke. I hope you and your family are well.",en,dan48236409,dan,"Bowmanville, Ontario",120,128,5980,False,0,0,0,,,x_api
2021,1439715589799428100,2021-09-19T22:18:39.000Z,@Gordon76315072 @MichelQuebec @ArleneDickinson Trudeau doesn’t filibuster because he doesn’t get to ask the opposition questions &amp; he wants most bills to pass like banning Conversion Therapy because its the right decision for Canada. I happen to agree with him. It’s barbaric &amp; disgusting &amp; the Cons voted against banning it.,en,merry123459,Vicki Campbell🇨🇦,Ontario Canada,50442,2115,267532,False,0,1,1,,,x_api
